packetGen Network.nodeTx.gen (#0 - General-0-20250512-20:54:24-4975),,bufferSize Network.nodeTx.queue (#0 - General-0-20250512-20:54:24-4975),,bufferSize Network.queue (#0 - General-0-20250512-20:54:24-4975),,bufferSize Network.nodeRx.queue (#0 - General-0-20250512-20:54:24-4975),,Delay Network.nodeRx.sink (#0 - General-0-20250512-20:54:24-4975),,packetUsed Network.nodeRx.sink (#0 - General-0-20250512-20:54:24-4975),
0.795874504566,1,0.795874504566,1,0.895974504566,1,1.095974504566,1,1.295974504566,0.500099999999999987,1.295974504566,1
1.69443489305,1,1.69443489305,1,1.79453489305,1,1.99453489305,1,2.19453489305,0.500099999999999987,2.19453489305,1
2.950365651097,1,2.950365651097,1,3.050465651097,1,3.250465651097,1,3.450465651097,0.500099999999999987,3.450465651097,1
4.809969863172,1,4.809969863172,1,4.910069863172,1,5.110069863172,1,5.310069863172,0.500099999999999987,5.310069863172,1
5.733192994643,1,5.733192994643,1,5.833292994643,1,6.033292994643,1,6.233292994643,0.500099999999999987,6.233292994643,1
7.684738330527,1,7.684738330527,1,7.784838330527,1,7.984838330527,1,8.184838330527,0.500099999999999987,8.184838330527,1
8.471939470509,1,8.471939470509,1,8.572039470509,1,8.772039470509,1,8.972039470509,0.500099999999999987,8.972039470509,1
10.350903524712,1,10.350903524712,1,10.451003524712,1,10.651003524712,1,10.851003524712,0.500099999999999987,10.851003524712,1
10.901952011382,1,10.901952011382,1,11.002052011382,1,11.202052011382,1,11.402052011382,0.500099999999999987,11.402052011382,1
11.878958437775,1,11.878958437775,1,11.979058437775,1,12.179058437775,1,12.379058437775,0.500099999999999987,12.379058437775,1
12.917117738439,1,12.917117738439,1,13.017217738439,1,13.217217738439,1,13.417217738439,0.500099999999999987,13.417217738439,1
13.402245902161,1,13.402245902161,1,13.502345902161,1,13.702345902161,1,13.902345902161,0.500099999999999987,13.902345902161,1
13.977765099044,1,13.977765099044,1,14.077865099044,1,14.277865099044,1,14.477865099044,0.500099999999999987,14.477865099044,1
14.330924238182,1,14.330924238182,1,14.431024238182,1,14.631024238182,1,14.831024238182,0.500099999999999987,14.831024238182,1
16.554448660218,1,16.554448660218,1,16.654548660218,1,16.854548660218,1,17.054548660218,0.500099999999999987,17.054548660218,1
16.612833329311,1,16.612833329311,1,16.754548660218,1,17.054548660218,1,17.254548660218,0.641715330906999834,17.254548660218,1
19.927745609239,1,19.927745609239,1,20.027845609239,1,20.227845609239,1,20.427845609239,0.500099999999999987,20.427845609239,1
20.246101750081,1,20.246101750081,1,20.346201750081,1,20.546201750081,1,20.746201750081,0.500099999999999987,20.746201750081,1
20.729703855029,1,20.729703855029,1,20.829803855029,1,21.029803855029,1,21.229803855029,0.500099999999999987,21.229803855029,1
21.37915020328,1,21.37915020328,1,21.47925020328,1,21.67925020328,1,21.87925020328,0.500099999999999987,21.87925020328,1
22.948046320903,1,22.948046320903,1,23.048146320903,1,23.248146320903,1,23.448146320903,0.500099999999999987,23.448146320903,1
24.620257521228,1,24.620257521228,1,24.720357521228,1,24.920357521228,1,25.120357521228,0.500099999999999987,25.120357521228,1
25.372931634541,1,25.372931634541,1,25.473031634541,1,25.673031634541,1,25.873031634541,0.500099999999999987,25.873031634541,1
26.026814201762,1,26.026814201762,1,26.126914201762,1,26.326914201762,1,26.526914201762,0.500099999999999987,26.526914201762,1
26.866247054662,1,26.866247054662,1,26.966347054662,1,27.166347054662,1,27.366347054662,0.500099999999999987,27.366347054662,1
27.365119063678,1,27.365119063678,1,27.465219063678,1,27.665219063678,1,27.865219063678,0.500099999999999987,27.865219063678,1
29.963373149527,1,29.963373149527,1,30.063473149527,1,30.263473149527,1,30.463473149527,0.500099999999999987,30.463473149527,1
31.771742413802,1,31.771742413802,1,31.871842413802,1,32.071842413802,1,32.271842413802,0.500099999999999987,32.271842413802,1
31.845427769267,1,31.845427769267,1,31.971842413802,1,32.271842413802,1,32.471842413802,0.626414644534999839,32.471842413802,1
32.25700576551,1,32.25700576551,1,32.35710576551,1,32.55710576551,1,32.75710576551,0.500099999999999987,32.75710576551,1
32.348166791634,1,32.348166791634,1,32.45710576551,1,32.75710576551,1,32.95710576551,0.608938973876000041,32.95710576551,1
33.392779299942,1,33.392779299942,1,33.492879299942,1,33.692879299942,1,33.892879299942,0.500099999999999987,33.892879299942,1
33.413204888341,1,33.413204888341,1,33.592879299942,1,33.892879299942,1,34.092879299942,0.679674411600999836,34.092879299942,1
33.872453025596,1,33.872453025596,1,33.972553025596,1,34.172553025596,1,34.372553025596,0.500099999999999987,34.372553025596,1
35.659940689035,1,35.659940689035,1,35.760040689035,1,35.960040689035,1,36.160040689035,0.500099999999999987,36.160040689035,1
38.810110617711,1,38.810110617711,1,38.910210617711,1,39.110210617711,1,39.310210617711,0.500099999999999987,39.310210617711,1
40.315894876348,1,40.315894876348,1,40.415994876348,1,40.615994876348,1,40.815994876348,0.500099999999999987,40.815994876348,1
40.467125730013,1,40.467125730013,1,40.567225730013,1,40.815994876348,1,41.015994876348,0.548869146334999944,41.015994876348,1
42.507439987955,1,42.507439987955,1,42.607539987955,1,42.807539987955,1,43.007539987955,0.500099999999999987,43.007539987955,1
44.548332203867,1,44.548332203867,1,44.648432203867,1,44.848432203867,1,45.048432203867,0.500099999999999987,45.048432203867,1
48.393554073009,1,48.393554073009,1,48.493654073009,1,48.693654073009,1,48.893654073009,0.500099999999999987,48.893654073009,1
49.035263245687,1,49.035263245687,1,49.135363245687,1,49.335363245687,1,49.535363245687,0.500099999999999987,49.535363245687,1
50.640502802749,1,50.640502802749,1,50.740602802749,1,50.940602802749,1,51.140602802749,0.500099999999999987,51.140602802749,1
52.254504877642,1,52.254504877642,1,52.354604877642,1,52.554604877642,1,52.754604877642,0.500099999999999987,52.754604877642,1
52.873434337269,1,52.873434337269,1,52.973534337269,1,53.173534337269,1,53.373534337269,0.500099999999999987,53.373534337269,1
53.608398758459,1,53.608398758459,1,53.708498758459,1,53.908498758459,1,54.108498758459,0.500099999999999987,54.108498758459,1
55.124934732449,1,55.124934732449,1,55.225034732449,1,55.425034732449,1,55.625034732449,0.500099999999999987,55.625034732449,1
56.260873674159,1,56.260873674159,1,56.360973674159,1,56.560973674159,1,56.760973674159,0.500099999999999987,56.760973674159,1
56.386748083597,1,56.386748083597,1,56.486848083597,1,56.760973674159,1,56.960973674159,0.574225590561999952,56.960973674159,1
57.661975785821,1,57.661975785821,1,57.762075785821,1,57.962075785821,1,58.162075785821,0.500099999999999987,58.162075785821,1
58.68340766017,1,58.68340766017,1,58.78350766017,1,58.98350766017,1,59.18350766017,0.500099999999999987,59.18350766017,1
59.555728855212,1,59.555728855212,1,59.655828855212,1,59.855828855212,1,60.055828855212,0.500099999999999987,60.055828855212,1
59.710458535712,1,59.710458535712,1,59.810558535712,1,60.055828855212,1,60.255828855212,0.54537031949999992,60.255828855212,1
60.481293194179,1,60.481293194179,1,60.581393194179,1,60.781393194179,1,60.981393194179,0.500099999999999987,60.981393194179,1
63.375713672166,1,63.375713672166,1,63.475813672166,1,63.675813672166,1,63.875813672166,0.500099999999999987,63.875813672166,1
64.79707835226,1,64.79707835226,1,64.89717835226,1,65.09717835226,1,65.29717835226,0.500099999999999987,65.29717835226,1
65.534905644016,1,65.534905644016,1,65.635005644016,1,65.835005644016,1,66.035005644016,0.500099999999999987,66.035005644016,1
65.646851804649,1,65.646851804649,1,65.746951804649,1,66.035005644016,1,66.235005644016,0.58815383936700005,66.235005644016,1
66.182417524877,1,66.182417524877,1,66.282517524877,1,66.482517524877,1,66.682517524877,0.500099999999999987,66.682517524877,1
66.824112226908,1,66.824112226908,1,66.924212226908,1,67.124212226908,1,67.324212226908,0.500099999999999987,67.324212226908,1
67.131392579061,1,67.131392579061,1,67.231492579061,1,67.431492579061,1,67.631492579061,0.500099999999999987,67.631492579061,1
67.337595861091,1,67.337595861091,1,67.437695861091,1,67.637695861091,1,67.837695861091,0.500099999999999987,67.837695861091,1
68.825850686843,1,68.825850686843,1,68.925950686843,1,69.125950686843,1,69.325950686843,0.500099999999999987,69.325950686843,1
70.161140871467,1,70.161140871467,1,70.261240871467,1,70.461240871467,1,70.661240871467,0.500099999999999987,70.661240871467,1
70.77022329465,1,70.77022329465,1,70.87032329465,1,71.07032329465,1,71.27032329465,0.500099999999999987,71.27032329465,1
71.014271785387,1,71.014271785387,1,71.114371785387,1,71.314371785387,1,71.514371785387,0.500099999999999987,71.514371785387,1
71.854606490999,1,71.854606490999,1,71.954706490999,1,72.154706490999,1,72.354706490999,0.500099999999999987,72.354706490999,1
71.999884518291,1,71.999884518291,1,72.099984518291,1,72.354706490999,1,72.554706490999,0.55482197270799993,72.554706490999,1
72.018853087492,1,72.018853087492,1,72.199984518291,1,72.554706490999,1,72.754706490999,0.7358534035069999,72.754706490999,1
72.410623898169,1,72.410623898169,1,72.510723898169,1,72.754706490999,1,72.954706490999,0.544082592829999931,72.954706490999,1
73.372004837235,1,73.372004837235,1,73.472104837235,1,73.672104837235,1,73.872104837235,0.500099999999999987,73.872104837235,1
73.534141326681,1,73.534141326681,1,73.634241326681,1,73.872104837235,1,74.072104837235,0.537963510553999931,74.072104837235,1
74.481138003856,1,74.481138003856,1,74.581238003856,1,74.781238003856,1,74.981238003856,0.500099999999999987,74.981238003856,1
74.732579935931,1,74.732579935931,1,74.832679935931,1,75.032679935931,1,75.232679935931,0.500099999999999987,75.232679935931,1
75.692127913299,1,75.692127913299,1,75.792227913299,1,75.992227913299,1,76.192227913299,0.500099999999999987,76.192227913299,1
76.180684962607,1,76.180684962607,1,76.280784962607,1,76.480784962607,1,76.680784962607,0.500099999999999987,76.680784962607,1
79.058599983885,1,79.058599983885,1,79.158699983885,1,79.358699983885,1,79.558699983885,0.500099999999999987,79.558699983885,1
81.387513358099,1,81.387513358099,1,81.487613358099,1,81.687613358099,1,81.887613358099,0.500099999999999987,81.887613358099,1
82.532652312799,1,82.532652312799,1,82.632752312799,1,82.832752312799,1,83.032752312799,0.500099999999999987,83.032752312799,1
83.130398389617,1,83.130398389617,1,83.230498389617,1,83.430498389617,1,83.630498389617,0.500099999999999987,83.630498389617,1
83.575916884668,1,83.575916884668,1,83.676016884668,1,83.876016884668,1,84.076016884668,0.500099999999999987,84.076016884668,1
84.525411468165,1,84.525411468165,1,84.625511468165,1,84.825511468165,1,85.025511468165,0.500099999999999987,85.025511468165,1
85.099943874906,1,85.099943874906,1,85.200043874906,1,85.400043874906,1,85.600043874906,0.500099999999999987,85.600043874906,1
87.4262949366,1,87.4262949366,1,87.5263949366,1,87.7263949366,1,87.9263949366,0.500099999999999987,87.9263949366,1
88.622402736057,1,88.622402736057,1,88.722502736057,1,88.922502736057,1,89.122502736057,0.500099999999999987,89.122502736057,1
88.726963961832,1,88.726963961832,1,88.827063961832,1,89.122502736057,1,89.322502736057,0.595538774225000009,89.322502736057,1
88.789079252298,1,88.789079252298,1,88.927063961832,1,89.322502736057,1,89.522502736057,0.733423483758999901,89.522502736057,1
92.289292936753,1,92.289292936753,1,92.389392936753,1,92.589392936753,1,92.789392936753,0.500099999999999987,92.789392936753,1
93.388205404304,1,93.388205404304,1,93.488305404304,1,93.688305404304,1,93.888305404304,0.500099999999999987,93.888305404304,1
94.447039535792,1,94.447039535792,1,94.547139535792,1,94.747139535792,1,94.947139535792,0.500099999999999987,94.947139535792,1
95.557636981479,1,95.557636981479,1,95.657736981479,1,95.857736981479,1,96.057736981479,0.500099999999999987,96.057736981479,1
95.745063047497,1,95.745063047497,1,95.845163047497,1,96.057736981479,1,96.257736981479,0.512673933981999894,96.257736981479,1
95.98126975358,1,95.98126975358,1,96.08136975358,1,96.28136975358,1,96.48136975358,0.500099999999999987,96.48136975358,1
96.424673782201,1,96.424673782201,1,96.524773782201,1,96.724773782201,1,96.924773782201,0.500099999999999987,96.924773782201,1
96.562702470629,1,96.562702470629,1,96.662802470629,1,96.924773782201,1,97.124773782201,0.562071311571999961,97.124773782201,1
97.95174516042,1,97.95174516042,1,98.05184516042,1,98.25184516042,1,98.45184516042,0.500099999999999987,98.45184516042,1
98.330707124703,1,98.330707124703,1,98.430807124703,1,98.630807124703,1,98.830807124703,0.500099999999999987,98.830807124703,1
99.266768684474,1,99.266768684474,1,99.366868684474,1,99.566868684474,1,99.766868684474,0.500099999999999987,99.766868684474,1
99.718870744699,1,99.718870744699,1,99.818970744699,1,100.018970744699,1,100.218970744699,0.500099999999999987,100.218970744699,1
100.111983302003,1,100.111983302003,1,100.212083302003,1,100.412083302003,1,100.612083302003,0.500099999999999987,100.612083302003,1
100.956411095531,1,100.956411095531,1,101.056511095531,1,101.256511095531,1,101.456511095531,0.500099999999999987,101.456511095531,1
100.995594251944,1,100.995594251944,1,101.156511095531,1,101.456511095531,1,101.656511095531,0.660916843586999866,101.656511095531,1
101.572918562751,1,101.572918562751,1,101.673018562751,1,101.873018562751,1,102.073018562751,0.500099999999999987,102.073018562751,1
102.578789567918,1,102.578789567918,1,102.678889567918,1,102.878889567918,1,103.078889567918,0.500099999999999987,103.078889567918,1
107.033286414094,1,107.033286414094,1,107.133386414094,1,107.333386414094,1,107.533386414094,0.500099999999999987,107.533386414094,1
110.226233056148,1,110.226233056148,1,110.326333056148,1,110.526333056148,1,110.726333056148,0.500099999999999987,110.726333056148,1
110.333868164304,1,110.333868164304,1,110.433968164304,1,110.726333056148,1,110.926333056148,0.59246489184399986,110.926333056148,1
111.391694577656,1,111.391694577656,1,111.491794577656,1,111.691794577656,1,111.891794577656,0.500099999999999987,111.891794577656,1
111.625996096432,1,111.625996096432,1,111.726096096432,1,111.926096096432,1,112.126096096432,0.500099999999999987,112.126096096432,1
112.634015341852,1,112.634015341852,1,112.734115341852,1,112.934115341852,1,113.134115341852,0.500099999999999987,113.134115341852,1
112.809928887278,1,112.809928887278,1,112.910028887278,1,113.134115341852,1,113.334115341852,0.524186454574000036,113.334115341852,1
118.170029237521,1,118.170029237521,1,118.270129237521,1,118.470129237521,1,118.670129237521,0.500099999999999987,118.670129237521,1
119.228771952615,1,119.228771952615,1,119.328871952615,1,119.528871952615,1,119.728871952615,0.500099999999999987,119.728871952615,1
120.100687806241,1,120.100687806241,1,120.200787806241,1,120.400787806241,1,120.600787806241,0.500099999999999987,120.600787806241,1
120.392768339508,1,120.392768339508,1,120.492868339508,1,120.692868339508,1,120.892868339508,0.500099999999999987,120.892868339508,1
120.927833016591,1,120.927833016591,1,121.027933016591,1,121.227933016591,1,121.427933016591,0.500099999999999987,121.427933016591,1
121.555774597582,1,121.555774597582,1,121.655874597582,1,121.855874597582,1,122.055874597582,0.500099999999999987,122.055874597582,1
122.199555599185,1,122.199555599185,1,122.299655599185,1,122.499655599185,1,122.699655599185,0.500099999999999987,122.699655599185,1
122.479832607664,1,122.479832607664,1,122.579932607664,1,122.779932607664,1,122.979932607664,0.500099999999999987,122.979932607664,1
123.456696681735,1,123.456696681735,1,123.556796681735,1,123.756796681735,1,123.956796681735,0.500099999999999987,123.956796681735,1
123.629824137881,1,123.629824137881,1,123.729924137881,1,123.956796681735,1,124.156796681735,0.526972543854000051,124.156796681735,1
124.042325367803,1,124.042325367803,1,124.142425367803,1,124.342425367803,1,124.542425367803,0.500099999999999987,124.542425367803,1
124.159280777595,1,124.159280777595,1,124.259380777595,1,124.542425367803,1,124.742425367803,0.58314459020799991,124.742425367803,1
125.282449079128,1,125.282449079128,1,125.382549079128,1,125.582549079128,1,125.782549079128,0.500099999999999987,125.782549079128,1
126.350521276278,1,126.350521276278,1,126.450621276278,1,126.650621276278,1,126.850621276278,0.500099999999999987,126.850621276278,1
126.732077119652,1,126.732077119652,1,126.832177119652,1,127.032177119652,1,127.232177119652,0.500099999999999987,127.232177119652,1
126.880789388904,1,126.880789388904,1,126.980889388904,1,127.232177119652,1,127.432177119652,0.551387730747999957,127.432177119652,1
128.387424722177,1,128.387424722177,1,128.487524722177,1,128.687524722177,1,128.887524722177,0.500099999999999987,128.887524722177,1
128.606305318684,1,128.606305318684,1,128.706405318684,1,128.906405318684,1,129.106405318684,0.500099999999999987,129.106405318684,1
131.593495210536,1,131.593495210536,1,131.693595210536,1,131.893595210536,1,132.093595210536,0.500099999999999987,132.093595210536,1
132.053509168276,1,132.053509168276,1,132.153609168276,1,132.353609168276,1,132.553609168276,0.500099999999999987,132.553609168276,1
133.139778549154,1,133.139778549154,1,133.239878549154,1,133.439878549154,1,133.639878549154,0.500099999999999987,133.639878549154,1
134.860110206871,1,134.860110206871,1,134.960210206871,1,135.160210206871,1,135.360210206871,0.500099999999999987,135.360210206871,1
134.873774785302,1,134.873774785302,1,135.060210206871,1,135.360210206871,1,135.560210206871,0.686435421568999834,135.560210206871,1
134.975919666827,1,134.975919666827,1,135.160210206871,1,135.560210206871,1,135.760210206871,0.784290540043999891,135.760210206871,1
135.951021600983,1,135.951021600983,1,136.051121600983,1,136.251121600983,1,136.451121600983,0.500099999999999987,136.451121600983,1
137.770840520267,1,137.770840520267,1,137.870940520267,1,138.070940520267,1,138.270940520267,0.500099999999999987,138.270940520267,1
138.890654886021,1,138.890654886021,1,138.990754886021,1,139.190754886021,1,139.390754886021,0.500099999999999987,139.390754886021,1
138.99168966133,1,138.99168966133,1,139.09178966133,1,139.390754886021,1,139.590754886021,0.599065224690999984,139.590754886021,1
142.565278033674,1,142.565278033674,1,142.665378033674,1,142.865378033674,1,143.065378033674,0.500099999999999987,143.065378033674,1
146.314309493258,1,146.314309493258,1,146.414409493258,1,146.614409493258,1,146.814409493258,0.500099999999999987,146.814409493258,1
148.41963079405,1,148.41963079405,1,148.51973079405,1,148.71973079405,1,148.91973079405,0.500099999999999987,148.91973079405,1
149.051967390446,1,149.051967390446,1,149.152067390446,1,149.352067390446,1,149.552067390446,0.500099999999999987,149.552067390446,1
149.764550983779,1,149.764550983779,1,149.864650983779,1,150.064650983779,1,150.264650983779,0.500099999999999987,150.264650983779,1
153.526478268283,1,153.526478268283,1,153.626578268283,1,153.826578268283,1,154.026578268283,0.500099999999999987,154.026578268283,1
153.583805194707,1,153.583805194707,1,153.726578268283,1,154.026578268283,1,154.226578268283,0.642773073575999994,154.226578268283,1
154.512283691608,1,154.512283691608,1,154.612383691608,1,154.812383691608,1,155.012383691608,0.500099999999999987,155.012383691608,1
155.112230578249,1,155.112230578249,1,155.212330578249,1,155.412330578249,1,155.612330578249,0.500099999999999987,155.612330578249,1
156.456475850401,1,156.456475850401,1,156.556575850401,1,156.756575850401,1,156.956575850401,0.500099999999999987,156.956575850401,1
156.476665978547,1,156.476665978547,1,156.656575850401,1,156.956575850401,1,157.156575850401,0.679909871853999978,157.156575850401,1
156.516642277605,1,156.516642277605,2,156.756575850401,1,157.156575850401,1,157.356575850401,0.839933572796,157.356575850401,1
157.099520666472,1,157.099520666472,1,157.199620666472,1,157.399620666472,1,157.599620666472,0.500099999999999987,157.599620666472,1
157.431930907436,1,157.431930907436,1,157.532030907436,1,157.732030907436,1,157.932030907436,0.500099999999999987,157.932030907436,1
161.323501030281,1,161.323501030281,1,161.423601030281,1,161.623601030281,1,161.823601030281,0.500099999999999987,161.823601030281,1
161.451557795592,1,161.451557795592,1,161.551657795592,1,161.823601030281,1,162.023601030281,0.572043234688999866,162.023601030281,1
161.896977257512,1,161.896977257512,1,161.997077257512,1,162.197077257512,1,162.397077257512,0.500099999999999987,162.397077257512,1
162.248153346893,1,162.248153346893,1,162.348253346893,1,162.548253346893,1,162.748253346893,0.500099999999999987,162.748253346893,1
162.903799631257,1,162.903799631257,1,163.003899631257,1,163.203899631257,1,163.403899631257,0.500099999999999987,163.403899631257,1
163.030188267682,1,163.030188267682,1,163.130288267682,1,163.403899631257,1,163.603899631257,0.573711363574999963,163.603899631257,1
164.197061794231,1,164.197061794231,1,164.297161794231,1,164.497161794231,1,164.697161794231,0.500099999999999987,164.697161794231,1
164.579762743093,1,164.579762743093,1,164.679862743093,1,164.879862743093,1,165.079862743093,0.500099999999999987,165.079862743093,1
166.703999940095,1,166.703999940095,1,166.804099940095,1,167.004099940095,1,167.204099940095,0.500099999999999987,167.204099940095,1
167.238884315852,1,167.238884315852,1,167.338984315852,1,167.538984315852,1,167.738984315852,0.500099999999999987,167.738984315852,1
169.742796098937,1,169.742796098937,1,169.842896098937,1,170.042896098937,1,170.242896098937,0.500099999999999987,170.242896098937,1
169.809093500419,1,169.809093500419,1,169.942896098937,1,170.242896098937,1,170.442896098937,0.633802598518000023,170.442896098937,1
170.053488948501,1,170.053488948501,1,170.153588948501,1,170.442896098937,1,170.642896098937,0.589407150435999891,170.642896098937,1
171.232678475566,1,171.232678475566,1,171.332778475566,1,171.532778475566,1,171.732778475566,0.500099999999999987,171.732778475566,1
172.065521991632,1,172.065521991632,1,172.165621991632,1,172.365621991632,1,172.565621991632,0.500099999999999987,172.565621991632,1
172.901619523602,1,172.901619523602,1,173.001719523602,1,173.201719523602,1,173.401719523602,0.500099999999999987,173.401719523602,1
174.904860046109,1,174.904860046109,1,175.004960046109,1,175.204960046109,1,175.404960046109,0.500099999999999987,175.404960046109,1
175.213274886207,1,175.213274886207,1,175.313374886207,1,175.513374886207,1,175.713374886207,0.500099999999999987,175.713374886207,1
175.924522823424,1,175.924522823424,1,176.024622823424,1,176.224622823424,1,176.424622823424,0.500099999999999987,176.424622823424,1
176.665281773871,1,176.665281773871,1,176.765381773871,1,176.965381773871,1,177.165381773871,0.500099999999999987,177.165381773871,1
179.150864130848,1,179.150864130848,1,179.250964130848,1,179.450964130848,1,179.650964130848,0.500099999999999987,179.650964130848,1
179.249514439266,1,179.249514439266,1,179.350964130848,1,179.650964130848,1,179.850964130848,0.601449691582000009,179.850964130848,1
181.789818947225,1,181.789818947225,1,181.889918947225,1,182.089918947225,1,182.289918947225,0.500099999999999987,182.289918947225,1
182.647714588299,1,182.647714588299,1,182.747814588299,1,182.947814588299,1,183.147814588299,0.500099999999999987,183.147814588299,1
182.734485070639,1,182.734485070639,1,182.847814588299,1,183.147814588299,1,183.347814588299,0.613329517659999988,183.347814588299,1
185.383740999315,1,185.383740999315,1,185.483840999315,1,185.683840999315,1,185.883840999315,0.500099999999999987,185.883840999315,1
185.709081414844,1,185.709081414844,1,185.809181414844,1,186.009181414844,1,186.209181414844,0.500099999999999987,186.209181414844,1
186.092641628943,1,186.092641628943,1,186.192741628943,1,186.392741628943,1,186.592741628943,0.500099999999999987,186.592741628943,1
186.102042379607,1,186.102042379607,1,186.292741628943,1,186.592741628943,1,186.792741628943,0.690699249336000018,186.792741628943,1
187.202888289698,1,187.202888289698,1,187.302988289698,1,187.502988289698,1,187.702988289698,0.500099999999999987,187.702988289698,1
189.0502159407,1,189.0502159407,1,189.1503159407,1,189.3503159407,1,189.5503159407,0.500099999999999987,189.5503159407,1
189.191546654261,1,189.191546654261,1,189.291646654261,1,189.5503159407,1,189.7503159407,0.55876928643899992,189.7503159407,1
190.23332730844,1,190.23332730844,1,190.33342730844,1,190.53342730844,1,190.73342730844,0.500099999999999987,190.73342730844,1
191.493261118549,1,191.493261118549,1,191.593361118549,1,191.793361118549,1,191.993361118549,0.500099999999999987,191.993361118549,1
193.334543590036,1,193.334543590036,1,193.434643590036,1,193.634643590036,1,193.834643590036,0.500099999999999987,193.834643590036,1
193.676197757062,1,193.676197757062,1,193.776297757062,1,193.976297757062,1,194.176297757062,0.500099999999999987,194.176297757062,1
193.983715480824,1,193.983715480824,1,194.083815480824,1,194.283815480824,1,194.483815480824,0.500099999999999987,194.483815480824,1
194.186065919391,1,194.186065919391,1,194.286165919391,1,194.486165919391,1,194.686165919391,0.500099999999999987,194.686165919391,1
194.693266042648,1,194.693266042648,1,194.793366042648,1,194.993366042648,1,195.193366042648,0.500099999999999987,195.193366042648,1
195.576395084607,1,195.576395084607,1,195.676495084607,1,195.876495084607,1,196.076495084607,0.500099999999999987,196.076495084607,1
196.381192484408,1,196.381192484408,1,196.481292484408,1,196.681292484408,1,196.881292484408,0.500099999999999987,196.881292484408,1
196.401504943204,1,196.401504943204,1,196.581292484408,1,196.881292484408,1,197.081292484408,0.679787541203999976,197.081292484408,1
196.581757195189,1,196.581757195189,1,196.681857195189,1,197.081292484408,1,197.281292484408,0.699535289218999875,197.281292484408,1
198.347498267602,1,198.347498267602,1,198.447598267602,1,198.647598267602,1,198.847598267602,0.500099999999999987,198.847598267602,1
198.809229163646,1,198.809229163646,1,198.909329163646,1,199.109329163646,1,199.309329163646,0.500099999999999987,199.309329163646,1
198.813935704138,1,198.813935704138,1,199.009329163646,1,199.309329163646,1,199.509329163646,0.695393459508000019,199.509329163646,1
198.972277210369,1,198.972277210369,1,199.109329163646,1,199.509329163646,1,199.709329163646,0.737051953276999901,199.709329163646,1
